"Journal Data Filtered By:  Selected JCR Year: 2018 Selected Editions: SCIE,SSCI Selected Categories: 'ANATOMY & MORPHOLOGY','CHEMISTRY, MEDICINAL','IMMUNOLOGY','MEDICINE, RESEARCH & EXPERIMENTAL','NEUROSCIENCES','PATHOLOGY','PHARMACOLOGY & PHARMACY','PHYSIOLOGY','PSYCHOLOGY, CLINICAL','TOXICOLOGY' Selected Category Scheme: WoS",,,,,
Rank,Full Journal Title,Total Cites,Journal Impact Factor,Eigenfactor Score,Article Influence Score
687,ANTIVIRAL THERAPY,"2,764",2.305,0.004990,0.752
688,JOURNAL OF NEUROVIROLOGY,"2,577",2.302,0.004260,0.789
689,ADVANCES IN PHYSIOLOGY EDUCATION,"1,737",2.287,0.001860,0.569
689,SAR AND QSAR IN ENVIRONMENTAL RESEARCH,"1,090",2.287,0.001220,0.335
691,Contemporary Clinical Trials,"3,616",2.280,0.012290,1.182
692,COGNITIVE THERAPY AND RESEARCH,"4,790",2.278,0.004910,0.914
693,CURRENT DRUG METABOLISM,"3,475",2.277,0.002710,0.519
694,TOXICOLOGY MECHANISMS AND METHODS,"1,532",2.276,0.002250,0.414
694,TOXICON,"12,890",2.276,0.008450,0.500
696,CLINICAL PHYSIOLOGY AND FUNCTIONAL IMAGING,"2,476",2.273,0.002970,0.586
696,Journal of Ethnobiology and Ethnomedicine,"2,305",2.273,0.002610,0.539
698,Biomarkers in Medicine,"1,689",2.268,0.003440,0.553
699,Chinese Medicine,964,2.265,0.000970,0.433
699,HUMAN PSYCHOPHARMACOLOGY-CLINICAL AND EXPERIMENTAL,"2,149",2.265,0.002320,0.560
699,PHARMACOGENOMICS,"4,059",2.265,0.005960,0.596
702,BEHAVIOR MODIFICATION,"2,005",2.263,0.001910,0.756
703,NEURAL COMPUTATION,"14,077",2.261,0.006250,0.941
704,Clinical Trials,"2,080",2.257,0.006120,1.237
705,Chemical Biology & Drug Design,"4,154",2.256,0.005780,0.477
705,JOURNAL OF HEALTH PSYCHOLOGY,"5,117",2.256,0.007710,0.660
705,MUTATION RESEARCH-GENETIC TOXICOLOGY AND ENVIRONMENTAL MUTAGENESIS,"6,318",2.256,0.003920,0.498
708,AUTONOMIC NEUROSCIENCE-BASIC & CLINICAL,"2,742",2.247,0.003710,0.598
709,PHYSIOLOGICAL MEASUREMENT,"5,738",2.246,0.005910,0.538
710,PSYCHOLOGY AND PSYCHOTHERAPY-THEORY RESEARCH AND PRACTICE,"1,095",2.244,0.001420,0.655
711,ANNALS OF ANATOMY-ANATOMISCHER ANZEIGER,"2,044",2.241,0.002650,0.504
711,ANNALS OF OCCUPATIONAL HYGIENE,"2,990",2.241,0.002630,0.552
713,FUNDAMENTAL & CLINICAL PHARMACOLOGY,"2,289",2.229,0.002000,0.446
714,Clinical Pharmacology in Drug Development,593,2.227,0.001630,0.435
715,ARCHIVES OF CLINICAL NEUROPSYCHOLOGY,"4,505",2.226,0.003910,0.791
716,APMIS,"3,842",2.225,0.004560,0.505
717,HUMAN IMMUNOLOGY,"5,043",2.202,0.006230,0.540
718,Biomed Research International,"36,776",2.197,0.109800,0.666
719,CURRENT MOLECULAR MEDICINE,"3,555",2.196,0.004400,0.700
720,JOURNAL OF BEHAVIOR THERAPY AND EXPERIMENTAL PSYCHIATRY,"3,722",2.189,0.005270,0.922
721,BMC IMMUNOLOGY,"1,903",2.186,0.002780,0.719
722,Pathogens and Disease,"1,517",2.182,0.005570,0.759
723,Anti-Cancer Agents in Medicinal Chemistry,"3,357",2.180,0.004370,0.433
723,INTERNATIONAL JOURNAL OF IMMUNOPATHOLOGY AND PHARMACOLOGY,"2,048",2.180,0.002220,0.450
725,Eating Behaviors,"3,000",2.178,0.005390,0.726
725,VISION RESEARCH,"15,884",2.178,0.010650,0.947
727,Innate Immunity,"1,341",2.173,0.002920,0.637
727,NEUROSCIENCE LETTERS,"33,765",2.173,0.027820,0.578
729,HUMAN & EXPERIMENTAL TOXICOLOGY,"3,832",2.171,0.003160,0.370
730,Food Additives and Contaminants Part A-Chemistry Analysis Control Exposure & Risk Assessment,"7,732",2.170,0.006380,0.468
731,STRESS-THE INTERNATIONAL JOURNAL ON THE BIOLOGY OF STRESS,"2,538",2.168,0.003510,0.767
732,JOURNAL OF CLINICAL PHARMACY AND THERAPEUTICS,"3,043",2.167,0.004120,0.565
732,NEUROPHYSIOLOGIE CLINIQUE-CLINICAL NEUROPHYSIOLOGY,"1,230",2.167,0.001380,0.586
734,CRIMINAL JUSTICE AND BEHAVIOR,"4,164",2.164,0.003930,0.777
735,NEUROPATHOLOGY,"1,783",2.161,0.002720,0.553
736,JOURNAL OF CHILD AND ADOLESCENT PSYCHOPHARMACOLOGY,"2,719",2.160,0.004100,0.661
737,CLINICAL DRUG INVESTIGATION,"2,032",2.158,0.003700,0.527
738,REVIEWS IN THE NEUROSCIENCES,"2,021",2.157,0.002730,0.792
739,Computational Intelligence and Neuroscience,"2,499",2.154,0.002800,0.390
739,Social Neuroscience,"1,794",2.154,0.003690,0.991
741,BIRTH DEFECTS RESEARCH PART A-CLINICAL AND MOLECULAR TERATOLOGY,"2,726",2.146,0.003730,0.767
742,ARCHIV DER PHARMAZIE,"2,871",2.145,0.001920,0.334
743,COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY A-MOLECULAR & INTEGRATIVE PHYSIOLOGY,"10,422",2.142,0.006390,0.566
744,CRYOBIOLOGY,"4,553",2.141,0.004040,0.528
745,ARCHIVES OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY,"7,250",2.135,0.003910,0.483
746,Advances in Experimental Medicine and Biology,"19,627",2.126,0.033870,0.595
747,DEVELOPMENTAL NEUROSCIENCE,"2,145",2.125,0.002460,0.877
748,KIDNEY & BLOOD PRESSURE RESEARCH,"1,664",2.123,0.002530,0.431
749,Recent Patents on Anti-Cancer Drug Discovery,643,2.121,0.000790,0.477
750,VETERINARY PATHOLOGY,"5,351",2.116,0.005490,0.688
751,Transplant Infectious Disease,"2,691",2.112,0.005570,0.622
752,ARCHIVES OF PHYSIOLOGY AND BIOCHEMISTRY,944,2.110,0.000870,0.396
753,JOURNAL OF APPLIED BEHAVIOR ANALYSIS,"5,413",2.108,0.003160,0.608
754,BMC Pharmacology & Toxicology,835,2.103,0.002770,0.653
755,BEHAVIORAL NEUROSCIENCE,"6,665",2.102,0.004200,0.921
756,Journal of Mathematical Neuroscience,169,2.091,0.000790,Not Available
757,HIV CLINICAL TRIALS,659,2.089,0.001240,0.654
757,Human Gene Therapy Methods,410,2.089,0.001220,0.602
759,IMMUNOPHARMACOLOGY AND IMMUNOTOXICOLOGY,"1,648",2.086,0.001650,0.400
760,SEMINARS IN DIAGNOSTIC PATHOLOGY,"1,312",2.084,0.001960,0.718
761,PATHOLOGY INTERNATIONAL,"2,881",2.082,0.002310,0.446
762,Advances in Medical Sciences,"1,004",2.080,0.001620,0.437
763,JOURNAL OF THE AMERICAN PHARMACISTS ASSOCIATION,"2,342",2.076,0.003070,0.553
764,Brain and Behavior,"2,043",2.072,0.006690,0.752
765,NEUROSCIENCE RESEARCH,"4,944",2.071,0.004920,0.672
766,JOURNAL OF CLINICAL PSYCHOLOGY,"8,383",2.059,0.006360,0.913
767,NAUNYN-SCHMIEDEBERGS ARCHIVES OF PHARMACOLOGY,"4,704",2.058,0.003640,0.484
768,AUDIOLOGY AND NEURO-OTOLOGY,"1,825",2.053,0.002500,0.749
769,THERAPEUTIC DRUG MONITORING,"3,944",2.047,0.003840,0.531
770,NEUROIMAGING CLINICS OF NORTH AMERICA,"1,173",2.046,0.001310,0.465
771,CANADIAN JOURNAL OF PHYSIOLOGY AND PHARMACOLOGY,"4,632",2.041,0.004060,0.413
772,JOURNAL OF MICROENCAPSULATION,"2,771",2.040,0.001690,0.307
773,ALCOHOL,"2,906",2.039,0.003430,0.666
774,Translational Neuroscience,376,2.038,0.001010,0.467
775,MOLECULAR DIVERSITY,"1,608",2.032,0.001650,0.341
776,JOURNAL OF ORAL PATHOLOGY & MEDICINE,"4,643",2.030,0.003770,0.466
777,JOURNAL OF MEDICINAL FOOD,"4,797",2.020,0.004400,0.412
778,AMERICAN JOURNAL OF HEALTH-SYSTEM PHARMACY,"5,115",2.012,0.006400,0.612
779,MUTATION RESEARCH-FUNDAMENTAL AND MOLECULAR MECHANISMS OF MUTAGENESIS,"7,025",2.011,0.003490,0.721
780,CLINICAL NEUROPSYCHOLOGIST,"3,186",2.006,0.003220,0.645
780,INTERNATIONAL JOURNAL OF GYNECOLOGICAL PATHOLOGY,"2,564",2.006,0.002590,0.491
782,NATURAL PRODUCT RESEARCH,"6,463",1.999,0.008120,0.280
783,JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY,"5,419",1.994,0.004060,0.668
783,JOURNAL OF INVESTIGATIVE MEDICINE,"1,602",1.994,0.002640,0.572
785,NEUROLOGICAL RESEARCH,"3,894",1.983,0.003940,0.400
786,MEDICAL SCIENCE MONITOR,"8,289",1.980,0.012690,0.386
787,ACTA NEUROPSYCHIATRICA,863,1.978,0.001510,0.479
788,JOURNAL OF PSYCHOPATHOLOGY AND BEHAVIORAL ASSESSMENT,"3,048",1.976,0.003500,0.864
789,Trials,"8,790",1.975,0.032190,0.913
790,JOURNAL OF NEUROPSYCHIATRY AND CLINICAL NEUROSCIENCES,"3,615",1.971,0.002540,0.700
791,Journal of Natural Medicines,"1,916",1.966,0.002200,0.358
792,AMERICAN JOURNAL OF CLINICAL PATHOLOGY,"11,268",1.962,0.009280,0.769
793,BIOLOGICALS,"1,511",1.960,0.002330,0.482
794,INTERNATIONAL JOURNAL OF BEHAVIORAL MEDICINE,"2,564",1.955,0.004210,0.707
795,DRUG AND CHEMICAL TOXICOLOGY,"1,382",1.946,0.001580,0.381
796,COGNITIVE AND BEHAVIORAL PRACTICE,"1,633",1.932,0.002490,0.891
797,Discovery Medicine,"1,705",1.929,0.002900,0.604
798,HUMAN MOVEMENT SCIENCE,"4,836",1.928,0.006040,0.687
799,CHIRALITY,"3,220",1.927,0.003110,0.411
800,EXPERIMENTAL AND CLINICAL PSYCHOPHARMACOLOGY,"2,548",1.922,0.003270,0.915
800,EXPERIMENTAL AND CLINICAL PSYCHOPHARMACOLOGY,"2,548",1.922,0.003270,0.915
800,JOURNAL OF PHARMACY AND PHARMACEUTICAL SCIENCES,"2,062",1.922,0.001560,0.544
803,JOURNAL OF IMMUNOLOGICAL METHODS,"11,710",1.913,0.007870,0.745
804,STEREOTACTIC AND FUNCTIONAL NEUROSURGERY,"1,807",1.905,0.002220,0.648
805,XENOBIOTICA,"3,486",1.902,0.002900,0.368
806,Journal of Trauma & Dissociation,910,1.901,0.001290,0.535
807,ARCHIVES OF MEDICAL RESEARCH,"3,229",1.895,0.003380,0.588
808,CANCER BIOTHERAPY AND RADIOPHARMACEUTICALS,"1,562",1.894,0.001590,0.390
809,SKIN PHARMACOLOGY AND PHYSIOLOGY,"1,628",1.892,0.001150,0.456
810,Journal of Contextual Behavioral Science,474,1.890,0.001360,Not Available
811,JOURNAL OF COMPARATIVE PHYSIOLOGY A-NEUROETHOLOGY SENSORY NEURAL AND BEHAVIORAL PHYSIOLOGY,"4,992",1.882,0.003930,0.711
812,Journal of Zhejiang University-SCIENCE B,"2,673",1.879,0.003050,0.420
813,EXPERIMENTAL BRAIN RESEARCH,"21,880",1.878,0.014760,0.639
814,EUROPEAN CYTOKINE NETWORK,"1,138",1.875,0.000620,0.641
815,Drug Metabolism and Pharmacokinetics,"1,772",1.874,0.001960,0.478
816,PHYSIOLOGICAL AND BIOCHEMICAL ZOOLOGY,"3,074",1.873,0.003130,0.758
817,COMPARATIVE IMMUNOLOGY MICROBIOLOGY AND INFECTIOUS DISEASES,"1,609",1.871,0.002040,0.549
818,JOURNAL OF PSYCHOACTIVE DRUGS,"1,848",1.865,0.002240,0.682
819,APPLIED IMMUNOHISTOCHEMISTRY & MOLECULAR MORPHOLOGY,"1,888",1.863,0.003170,0.448
820,JOURNAL OF VASCULAR RESEARCH,"1,655",1.855,0.001770,0.698
821,Iranian Journal of Basic Medical Sciences,"2,057",1.854,0.003520,0.315
822,INTERNATIONAL JOURNAL OF NEUROSCIENCE,"3,479",1.852,0.003860,0.423
823,Molecular Medicine Reports,"15,450",1.851,0.033130,0.377
824,BRAZILIAN JOURNAL OF MEDICAL AND BIOLOGICAL RESEARCH,"5,233",1.850,0.003960,0.405
825,Frontiers of Medicine,903,1.847,0.002190,0.578
825,STATISTICS IN MEDICINE,"24,925",1.847,0.034010,1.553
827,VETERINARY IMMUNOLOGY AND IMMUNOPATHOLOGY,"6,232",1.846,0.004750,0.466
828,Psychology Research and Behavior Management,517,1.840,0.001230,Not Available
829,RESTORATIVE NEUROLOGY AND NEUROSCIENCE,"1,952",1.839,0.002980,0.706
830,PATHOBIOLOGY,"1,043",1.831,0.001260,0.540
831,Molecular & Cellular Toxicology,474,1.830,0.000880,0.268
832,Expert Review of Pharmacoeconomics & Outcomes Research,"1,645",1.828,0.003130,0.644
833,JOURNAL OF ONCOLOGY PHARMACY PRACTICE,982,1.826,0.002070,Not Available
834,CLINICAL EEG AND NEUROSCIENCE,"1,018",1.822,0.001510,0.522
835,Forensic Science Medicine and Pathology,973,1.815,0.001990,0.494
836,CLINICAL ANATOMY,"3,726",1.813,0.003980,0.446
837,CURRENT NEUROVASCULAR RESEARCH,"1,044",1.811,0.001370,0.488
837,Journal of Latina-o Psychology,204,1.811,0.000770,0.671
839,AIDS RESEARCH AND HUMAN RETROVIRUSES,"4,009",1.805,0.007770,0.635
840,JOURNAL OF TRAUMATIC STRESS,"7,592",1.804,0.007450,1.265
841,ANTI-CANCER DRUGS,"3,599",1.801,0.003780,0.437
842,CHEMICAL SPECIATION AND BIOAVAILABILITY,561,1.800,0.000550,0.300
843,PATHOLOGY RESEARCH AND PRACTICE,"3,392",1.794,0.004580,0.369
844,JOURNAL OF OCULAR PHARMACOLOGY AND THERAPEUTICS,"2,249",1.792,0.003280,0.481
845,Analytical Cellular Pathology,408,1.788,0.000480,0.332
845,BEHAVIOURAL PHARMACOLOGY,"2,627",1.788,0.002550,0.495
847,HISTOLOGY AND HISTOPATHOLOGY,"4,244",1.777,0.003910,0.431
848,JOURNAL OF INTERFERON AND CYTOKINE RESEARCH,"3,360",1.774,0.003840,0.681
849,Chinese Journal of Natural Medicines,"1,551",1.773,0.002610,0.341
850,CARDIOVASCULAR PATHOLOGY,"1,830",1.765,0.003280,0.712
851,PEDIATRIC DRUGS,"1,118",1.760,0.001860,0.600
852,Revista Brasileira de Farmacognosia-Brazilian Journal of Pharmacognosy,"2,279",1.754,0.002560,0.365
853,JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY,"5,533",1.753,0.005230,0.586
854,BIOMEDICAL CHROMATOGRAPHY,"4,216",1.748,0.004620,0.288
855,ASIAN PACIFIC JOURNAL OF ALLERGY AND IMMUNOLOGY,752,1.747,0.001040,0.368
856,JOURNAL OF MEMBRANE BIOLOGY,"4,087",1.746,0.002680,0.445
857,Journal of Physiological Anthropology,758,1.743,0.001090,0.472
858,DRUG DEVELOPMENT RESEARCH,"1,525",1.742,0.001310,0.374
859,AMERICAN JOURNAL OF PHARMACEUTICAL EDUCATION,"4,209",1.737,0.002090,0.214
860,EUROPEAN JOURNAL OF MEDICAL RESEARCH,"1,572",1.736,0.001550,0.385
860,HYPERTENSION IN PREGNANCY,"1,246",1.736,0.001590,0.504
862,Journal of Immunotoxicology,918,1.734,0.001720,0.481
863,JOURNAL OF TOXICOLOGICAL SCIENCES,"1,818",1.732,0.001930,0.325
864,BIOMARKERS,"2,126",1.730,0.002830,0.466
864,INHALATION TOXICOLOGY,"3,661",1.730,0.002620,0.519
866,FISH PHYSIOLOGY AND BIOCHEMISTRY,"4,223",1.729,0.003940,0.415
867,JOURNAL OF SEX & MARITAL THERAPY,"2,371",1.725,0.001810,0.605
868,MEDICINAL CHEMISTRY RESEARCH,"4,558",1.720,0.006530,0.248
869,PEDIATRIC EXERCISE SCIENCE,"1,874",1.707,0.002020,0.520
870,PHYSIOLOGICAL RESEARCH,"3,313",1.701,0.003610,0.361
871,JOURNAL OF NEUROGENETICS,731,1.698,0.001270,0.701
872,International Journal of Clinical Pharmacy,"1,854",1.692,0.005190,0.526
873,Birth Defects Research,326,1.690,0.001200,0.706
874,NEUROPSYCHOBIOLOGY,"2,645",1.675,0.001820,0.559
874,SCIENCE & JUSTICE,"1,153",1.675,0.001930,0.478
876,JOURNAL OF CLINICAL NEUROPHYSIOLOGY,"3,076",1.673,0.003530,0.640
877,BRAIN INJURY,"6,229",1.665,0.007820,0.619
878,KOREAN JOURNAL OF PHYSIOLOGY & PHARMACOLOGY,997,1.654,0.001780,0.363
879,BULLETIN OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY,"7,759",1.650,0.004810,0.278
880,Journal of Stroke & Cerebrovascular Diseases,"5,853",1.646,0.016490,0.537
881,Current Drug Delivery,"1,677",1.645,0.001690,0.281
881,VISUAL NEUROSCIENCE,"2,222",1.645,0.001510,0.979
883,ALLERGOLOGIA ET IMMUNOPATHOLOGIA,"1,157",1.640,0.001830,0.372
884,INTERNATIONAL CLINICAL PSYCHOPHARMACOLOGY,"2,045",1.638,0.001830,0.587
885,TOXICOLOGY AND INDUSTRIAL HEALTH,"2,327",1.635,0.002430,0.276
886,PSYCHOTHERAPY,"3,031",1.622,0.002680,0.716
887,PHARMACOLOGY,"2,251",1.615,0.001730,0.331
888,ACTA NEUROLOGICA BELGICA,991,1.612,0.001670,0.389
889,BIOPHARMACEUTICS & DRUG DISPOSITION,"1,497",1.611,0.001420,0.451
890,IN VIVO,"2,875",1.609,0.002590,0.276
891,Annals of Diagnostic Pathology,"1,564",1.608,0.002090,0.394
892,BIRTH DEFECTS RESEARCH PART B-DEVELOPMENTAL AND REPRODUCTIVE TOXICOLOGY,857,1.600,0.000500,0.296
893,JOURNAL OF CHEMOTHERAPY,"1,445",1.599,0.001680,0.388
894,Biologically Inspired Cognitive Architectures,256,1.597,0.000360,0.151
894,Metabolic Syndrome and Related Disorders,"1,404",1.597,0.002090,0.475
896,Current Molecular Pharmacology,591,1.596,0.000830,Not Available
897,JOURNAL OF CLINICAL NEUROSCIENCE,"8,027",1.593,0.013450,0.442
897,Toxicology Research,"1,126",1.593,0.002460,0.394
899,PHARMACEUTICAL STATISTICS,"1,128",1.584,0.002410,0.792
899,TOHOKU JOURNAL OF EXPERIMENTAL MEDICINE,"2,902",1.584,0.003060,0.398
901,RESPIRATORY PHYSIOLOGY & NEUROBIOLOGY,"6,369",1.582,0.005850,0.488
902,Journal of Ophthalmology,"2,410",1.580,0.006940,0.488
903,JOURNAL OF MARITAL AND FAMILY THERAPY,"1,886",1.577,0.000960,0.358
904,Journal of Applied Biomedicine,540,1.573,0.000750,0.346
905,CHEMOTHERAPY,"1,466",1.571,0.000920,0.314
906,JOURNAL OF COMPUTATIONAL NEUROSCIENCE,"1,928",1.568,0.002200,0.669
907,ANATOMICAL SCIENCE INTERNATIONAL,631,1.566,0.001020,0.355
908,JOURNAL OF MUSCULOSKELETAL & NEURONAL INTERACTIONS,"1,564",1.562,0.001780,0.572
909,JOURNAL OF GENE MEDICINE,"1,868",1.561,0.001040,0.485
910,JOURNAL OF BIOLOGICAL REGULATORS AND HOMEOSTATIC AGENTS,"1,759",1.558,0.002530,0.274
910,JOURNAL OF MORPHOLOGY,"5,492",1.558,0.003710,0.505
912,TISSUE & CELL,"1,962",1.553,0.001500,0.318
913,BRAIN BEHAVIOR AND EVOLUTION,"2,195",1.542,0.002110,0.800
914,BIOLOGICAL & PHARMACEUTICAL BULLETIN,"11,033",1.540,0.006930,0.358
915,JOURNAL OF INFECTION AND CHEMOTHERAPY,"2,519",1.539,0.004930,0.441
916,TRANSPLANT IMMUNOLOGY,"1,208",1.531,0.001650,0.446
917,ACTA NEUROBIOLOGIAE EXPERIMENTALIS,"1,179",1.529,0.001050,0.406
918,FARMACIA,"1,057",1.527,0.000850,0.094
919,JOURNAL OF CUTANEOUS PATHOLOGY,"3,697",1.524,0.003550,0.365
920,CLINICAL AND EXPERIMENTAL HYPERTENSION,"1,719",1.522,0.002060,0.301
921,CURRENT PHARMACEUTICAL BIOTECHNOLOGY,"3,180",1.516,0.002790,0.347
922,COMBINATORIAL CHEMISTRY & HIGH THROUGHPUT SCREENING,"1,414",1.503,0.001120,0.201
923,INTERNATIONAL JOURNAL OF STD & AIDS,"2,984",1.501,0.006520,0.554
924,EUROPEAN JOURNAL OF DRUG METABOLISM AND PHARMACOKINETICS,999,1.497,0.001410,0.347
925,INTERNATIONAL JOURNAL OF EXPERIMENTAL PATHOLOGY,"1,859",1.494,0.001450,0.505
926,Lymphatic Research and Biology,835,1.493,0.001180,0.523
927,ACTAS ESPANOLAS DE PSIQUIATRIA,592,1.479,0.000520,0.266
928,JOURNAL OF CLINICAL PSYCHOLOGY IN MEDICAL SETTINGS,"1,105",1.477,0.001330,0.556
929,CYTOPATHOLOGY,"1,027",1.473,0.001600,0.453
930,Bosnian Journal of Basic Medical Sciences,614,1.458,0.000790,0.255
931,Central European Journal of Immunology,539,1.455,0.001300,0.264
932,Journal of Pharmaceutical Innovation,500,1.452,0.000760,0.380
933,Experimental and Therapeutic Medicine,"7,950",1.448,0.017490,0.291
934,AMERICAN BEHAVIORAL SCIENTIST,"5,437",1.444,0.008310,1.375
935,MICROBIOLOGY AND IMMUNOLOGY,"2,935",1.442,0.002250,0.392
936,Child and Adolescent Mental Health,874,1.439,0.001210,0.567
937,Arhiv za Higijenu Rada i Toksikologiju-Archives of Industrial Hygiene and Toxicology,780,1.436,0.000970,0.340
938,BEHAVIOURAL AND COGNITIVE PSYCHOTHERAPY,"1,828",1.426,0.002200,0.593
939,INTERNATIONAL JOURNAL OF MEDICINAL MUSHROOMS,"1,367",1.423,0.000840,0.145
940,ASSAY AND DRUG DEVELOPMENT TECHNOLOGIES,"1,207",1.420,0.001900,0.612
940,International Journal of Mental Health and Addiction,"1,418",1.420,0.001910,0.400
942,VIRAL IMMUNOLOGY,"1,328",1.417,0.001900,0.402
943,Personalized Medicine,527,1.414,0.001220,0.362
944,ACTA PHARMACEUTICA,"1,261",1.405,0.000720,0.268
944,CHEMICAL & PHARMACEUTICAL BULLETIN,"12,168",1.405,0.003120,0.253
946,DIAGNOSTIC CYTOPATHOLOGY,"3,013",1.402,0.003280,0.289
947,REHABILITATION PSYCHOLOGY,"1,961",1.392,0.002100,0.647
948,Cognitive Systems Research,690,1.384,0.000630,0.314
949,Medical Molecular Morphology,486,1.383,0.000870,0.425
950,TOXICOLOGIC PATHOLOGY,"5,259",1.382,0.002910,0.423
951,SCANDINAVIAN JOURNAL OF CLINICAL & LABORATORY INVESTIGATION,"3,615",1.380,0.002600,0.380
952,PSYCHIATRIC GENETICS,920,1.375,0.001180,0.486
953,THERAPIE,726,1.364,0.000920,0.282
954,Clinical Child Psychology and Psychiatry,"1,060",1.360,0.001160,0.419
955,JOURNAL OF INTERNATIONAL MEDICAL RESEARCH,"3,557",1.351,0.003690,0.339
955,NEUROIMMUNOMODULATION,"1,409",1.351,0.001330,0.494
957,Eating Disorders,963,1.347,0.000990,0.430
958,BEHAVIORAL DISORDERS,677,1.343,0.000520,0.462
959,Journal of Dual Diagnosis,407,1.338,0.000880,0.431
959,Phytochemistry Letters,"2,246",1.338,0.004520,0.319
961,Psychological Services,"1,028",1.337,0.002600,0.758
962,CELLS TISSUES ORGANS,"2,157",1.333,0.001440,0.385
963,Anatomical Record-Advances in Integrative Anatomy and Evolutionary Biology,"4,839",1.329,0.005630,0.486
964,MICROSCOPY RESEARCH AND TECHNIQUE,"4,726",1.327,0.002790,0.286
965,MEDICAL HYPOTHESES,"6,856",1.322,0.006520,0.299
966,INDUSTRIAL HEALTH,"1,977",1.319,0.001730,0.435
967,JOURNAL OF MOTOR BEHAVIOR,"2,432",1.313,0.001820,0.483
968,GENERAL PHYSIOLOGY AND BIOPHYSICS,896,1.309,0.000830,0.249
969,ARTS IN PSYCHOTHERAPY,"1,144",1.308,0.000770,0.203
970,BIOLOGICAL CYBERNETICS,"4,672",1.305,0.001450,0.560
971,MOTOR CONTROL,779,1.302,0.000590,0.352
972,International Journal of Paleopathology,502,1.301,0.001030,0.366
973,Clinical Psychologist,298,1.293,0.000570,0.511
974,JOURNAL OF LABELLED COMPOUNDS & RADIOPHARMACEUTICALS,"1,825",1.291,0.001950,0.323
974,KAOHSIUNG JOURNAL OF MEDICAL SCIENCES,"1,472",1.291,0.001800,0.307
976,CLINICAL NEUROPHARMACOLOGY,"2,110",1.272,0.001540,0.416
977,Pharmacognosy Magazine,"1,712",1.260,0.002460,0.236
978,INDIAN JOURNAL OF MEDICAL RESEARCH,"6,063",1.251,0.005930,0.465
979,JOURNAL OF COMPARATIVE PATHOLOGY,"3,009",1.249,0.002380,0.378
980,JOURNAL OF NEUROLINGUISTICS,"1,015",1.247,0.001180,0.457
981,International Journal of Sexual Health,388,1.242,0.000800,0.402
982,JOURNAL OF ENVIRONMENTAL PATHOLOGY TOXICOLOGY AND ONCOLOGY,709,1.241,0.000570,0.294
983,EUROPEAN NEUROLOGY,"3,068",1.235,0.003150,0.492
983,SOMATOSENSORY AND MOTOR RESEARCH,780,1.235,0.000630,0.305
985,Advances in Clinical and Experimental Medicine,"1,199",1.227,0.002800,0.300
986,INTERNATIONAL JOURNAL OF TOXICOLOGY,"1,490",1.223,0.001080,0.263
987,Iranian Journal of Allergy Asthma and Immunology,715,1.222,0.001120,0.270
987,MEDICAL LETTER ON DRUGS AND THERAPEUTICS,380,1.222,0.001290,0.309
989,BIOMEDICAL RESEARCH-TOKYO,747,1.217,0.000960,0.342
990,Psychosis-Psychological Social and Integrative Approaches,335,1.213,0.000800,0.335
991,Records of Natural Products,736,1.205,0.001060,0.218
992,Current Computer-Aided Drug Design,477,1.200,0.000480,0.214
993,ARCHIVES OF INSECT BIOCHEMISTRY AND PHYSIOLOGY,"1,886",1.198,0.001210,0.377
993,ULTRASTRUCTURAL PATHOLOGY,849,1.198,0.000760,0.222
995,CRITICAL REVIEWS IN IMMUNOLOGY,"1,231",1.191,0.001170,0.718
996,Iranian Journal of Pharmaceutical Research,"2,398",1.183,0.002920,0.262
997,AMERICAN JOURNAL OF CLINICAL HYPNOSIS,531,1.179,0.000300,0.198
998,JOURNAL OF VETERINARY PHARMACOLOGY AND THERAPEUTICS,"2,439",1.175,0.001780,0.313
999,JOURNAL OF ASIAN NATURAL PRODUCTS RESEARCH,"2,245",1.170,0.002560,0.247
1000,BEHAVIOUR CHANGE,409,1.167,0.000450,0.391
1001,FOLIA NEUROPATHOLOGICA,635,1.160,0.000700,0.255
1002,Journal of Toxicologic Pathology,404,1.153,0.000680,0.248
1003,ATLA-ALTERNATIVES TO LABORATORY ANIMALS,948,1.151,0.000460,0.269
1004,NEUROREPORT,"13,203",1.146,0.005030,0.368
1005,ZOOMORPHOLOGY,916,1.143,0.001040,0.400
1006,BIOMEDICAL PAPERS-OLOMOUC,"1,062",1.141,0.001560,0.274
1007,Journal of Integrative Neuroscience,419,1.139,0.000450,0.193
1008,JOURNAL OF FAMILY THERAPY,783,1.138,0.000550,0.288
1009,AMERICAN JOURNAL OF THERAPEUTICS,"1,742",1.133,0.003140,0.332
1010,APPLIED PSYCHOPHYSIOLOGY AND BIOFEEDBACK,"1,017",1.116,0.000850,0.413
1011,CURRENT HIV RESEARCH,981,1.115,0.001800,0.511
1012,Physiology International,88,1.113,0.000180,0.196
1013,CHINESE JOURNAL OF PHYSIOLOGY,566,1.108,0.000470,0.180
1014,Postepy Higieny I Medycyny Doswiadczalnej,"1,223",1.106,0.001750,0.185
